Student_ID,School_ID,State,District,Area,Gender,Caste,Age,Standard,Annual_Family_Income_INR,Attendance_Percent,Distance_From_School_KM,Dropout_Status,Dropout_Reason
STU01002,SCH1065,Uttar Pradesh,Kanpur,Urban,Male,OBC,15,11,50000,80,0.5,Yes,Lack of Transport
STU01003,SCH1136,Rajasthan,Kota,Semi-Urban,Female,OBC,15,10,150000,100,5.7,No,None
STU01004,SCH1047,Gujarat,Ahmedabad,Rural,Female,SC,12,6,50000,54,0.6,Yes,Child Labour
STU01005,SCH1031,Uttar Pradesh,Aligarh,Rural,Female,General,7,3,150000,83,4.1,No,None
STU01006,SCH1113,Madhya Pradesh,Gwalior,Urban,Other,General,17,12,75000,71,2.2,Yes,Migration
STU01007,SCH1186,Madhya Pradesh,Bhopal,Rural,Male,General,13,8,200000,75,5.5,No,None
STU01008,SCH1011,Madhya Pradesh,Gwalior,Rural,Female,General,15,10,75000,80,11.4,Yes,Migration
STU01009,SCH1149,Uttar Pradesh,Lucknow,Rural,Female,General,8,3,75000,75,7.4,Yes,Poor Academic Performance
STU01010,SCH1136,Uttar Pradesh,Agra,Semi-Urban,Female,General,14,8,150000,58,6.2,No,None
STU01011,SCH1078,Madhya Pradesh,Bhopal,Rural,Male,OBC,8,4,200000,82,5.3,No,None
STU01012,SCH1190,Madhya Pradesh,Bhopal,Urban,Male,General,17,12,75000,82,6.5,Yes,Poverty
STU01013,SCH1086,Gujarat,Surat,Urban,Male,SC,9,5,300000,66,0.2,No,None
STU01014,SCH1002,Gujarat,Rajkot,Urban,Female,OBC,10,5,200000,75,1.5,No,None
STU01015,SCH1008,Rajasthan,Kota,Urban,Female,OBC,9,4,75000,99,3.2,No,None
STU01016,SCH1242,Gujarat,Surat,Rural,Female,OBC,13,7,100000,89,3.8,No,None
STU01017,SCH1157,Madhya Pradesh,Jabalpur,Rural,Female,OBC,10,4,50000,75,4.0,Yes,Migration
STU01018,SCH1075,Gujarat,Rajkot,Semi-Urban,Female,SC,7,2,300000,86,8.0,No,None
STU01019,SCH1200,Rajasthan,Jodhpur,Urban,Female,General,6,1,300000,88,0.2,No,None
STU01020,SCH1241,Gujarat,Ahmedabad,Semi-Urban,Male,SC,9,4,50000,77,0.2,Yes,Lack of Interest
STU01021,SCH1116,Gujarat,Rajkot,Semi-Urban,Female,OBC,11,6,100000,74,7.7,No,None
STU01022,SCH1031,Uttar Pradesh,Aligarh,Urban,Male,SC,15,10,100000,92,0.2,Yes,Family Issues
STU01023,SCH1148,Uttar Pradesh,Aligarh,Rural,Female,OBC,17,12,75000,89,6.2,Yes,Lack of Interest
STU01024,SCH1190,Gujarat,Vadodara,Urban,Female,OBC,11,6,150000,75,0.2,No,None
STU01025,SCH1012,Gujarat,Rajkot,Urban,Female,SC,11,7,150000,100,7.3,Yes,Poverty
STU01026,SCH1124,Uttar Pradesh,Kanpur,Rural,Male,OBC,11,6,150000,82,1.4,No,None
STU01027,SCH1243,Rajasthan,Jaipur,Rural,Male,SC,12,6,100000,67,5.9,Yes,Lack of Transport
STU01028,SCH1068,Maharashtra,Aurangabad,Rural,Female,General,8,3,50000,100,3.9,Yes,Family Issues
STU01029,SCH1095,Rajasthan,Kota,Rural,Female,General,17,12,100000,55,1.7,Yes,Health Issues
STU01030,SCH1102,Gujarat,Rajkot,Rural,Other,OBC,8,4,75000,88,7.2,Yes,Poor Academic Performance
STU01031,SCH1222,Maharashtra,Nagpur,Rural,Male,General,9,5,300000,60,5.5,No,None
STU01032,SCH1078,Madhya Pradesh,Indore,Rural,Male,SC,12,6,150000,100,3.2,No,None
STU01033,SCH1023,Madhya Pradesh,Indore,Semi-Urban,Male,OBC,6,1,100000,91,0.2,No,None
STU01034,SCH1045,Uttar Pradesh,Aligarh,Urban,Female,OBC,9,4,200000,70,4.6,No,None
STU01035,SCH1246,Gujarat,Ahmedabad,Rural,Female,General,6,1,150000,73,1.1,Yes,Migration
STU01036,SCH1006,Gujarat,Vadodara,Rural,Female,OBC,9,4,100000,57,5.2,Yes,Health Issues
STU01037,SCH1149,Maharashtra,Pune,Urban,Female,OBC,9,4,100000,47,3.2,No,None
STU01038,SCH1058,Gujarat,Surat,Urban,Female,OBC,11,6,100000,70,4.1,No,None
STU01039,SCH1163,Maharashtra,Aurangabad,Urban,Male,ST,8,3,300000,51,5.1,No,None
STU01040,SCH1150,Madhya Pradesh,Gwalior,Semi-Urban,Male,OBC,7,2,150000,71,4.9,No,None
STU01041,SCH1104,Maharashtra,Pune,Urban,Female,OBC,9,5,75000,60,7.4,Yes,Lack of Transport
STU01042,SCH1190,Rajasthan,Jodhpur,Urban,Female,General,14,8,200000,75,4.1,No,None
STU01043,SCH1191,Maharashtra,Aurangabad,Urban,Female,OBC,8,3,300000,80,0.7,No,None
STU01044,SCH1220,Gujarat,Surat,Rural,Male,OBC,7,3,75000,100,4.6,Yes,Migration
STU01045,SCH1217,Maharashtra,Pune,Semi-Urban,Female,SC,13,8,50000,85,0.2,Yes,Poverty
STU01046,SCH1149,Gujarat,Vadodara,Semi-Urban,Female,ST,9,3,100000,50,5.4,No,None
STU01047,SCH1246,Rajasthan,Jodhpur,Urban,Male,General,15,9,150000,56,0.2,Yes,Migration
STU01048,SCH1025,Maharashtra,Pune,Urban,Male,OBC,7,2,300000,55,1.8,No,None
STU01049,SCH1031,Maharashtra,Nagpur,Rural,Male,OBC,17,12,300000,65,0.5,Yes,Lack of Interest
STU01050,SCH1056,Madhya Pradesh,Jabalpur,Rural,Other,OBC,8,2,100000,76,6.9,No,None
STU01051,SCH1194,Maharashtra,Nashik,Rural,Male,OBC,7,3,100000,90,0.3,No,None
STU01052,SCH1031,Rajasthan,Udaipur,Rural,Female,OBC,15,10,150000,90,0.3,No,None
STU01053,SCH1025,Uttar Pradesh,Lucknow,Rural,Male,OBC,6,1,150000,87,2.6,No,None
STU01054,SCH1196,Uttar Pradesh,Kanpur,Rural,Male,ST,8,2,75000,93,2.3,Yes,Poverty
STU01055,SCH1109,Rajasthan,Jaipur,Rural,Male,OBC,6,1,200000,78,5.7,No,None
STU01056,SCH1116,Maharashtra,Aurangabad,Semi-Urban,Female,SC,8,2,150000,91,2.8,No,None
STU01057,SCH1108,Madhya Pradesh,Bhopal,Semi-Urban,Male,OBC,11,7,200000,70,4.2,No,None
STU01058,SCH1106,Rajasthan,Jaipur,Urban,Male,ST,18,12,100000,93,2.7,No,None
STU01059,SCH1029,Gujarat,Ahmedabad,Urban,Female,OBC,18,12,150000,80,5.8,No,None
STU01060,SCH1087,Gujarat,Vadodara,Urban,Male,SC,13,7,300000,71,1.5,No,None
STU01061,SCH1106,Madhya Pradesh,Indore,Urban,Male,ST,10,5,50000,98,3.0,Yes,Poor Academic Performance
STU01062,SCH1032,Gujarat,Vadodara,Semi-Urban,Male,OBC,14,10,150000,83,5.0,No,None
STU01063,SCH1001,Madhya Pradesh,Bhopal,Rural,Female,OBC,9,4,200000,89,0.2,No,None
STU01064,SCH1081,Gujarat,Rajkot,Rural,Male,OBC,8,2,300000,75,2.7,No,None
STU01065,SCH1106,Gujarat,Vadodara,Rural,Female,General,9,4,50000,76,4.9,Yes,Poverty
STU01066,SCH1235,Maharashtra,Nagpur,Rural,Male,OBC,14,8,150000,63,4.9,No,None
STU01067,SCH1158,Gujarat,Vadodara,Rural,Male,SC,18,12,200000,38,1.4,Yes,Lack of Transport
STU01068,SCH1087,Madhya Pradesh,Jabalpur,Semi-Urban,Other,SC,15,10,75000,74,4.3,Yes,Family Issues
STU01069,SCH1160,Rajasthan,Kota,Semi-Urban,Male,OBC,18,12,150000,100,3.8,No,None
STU01070,SCH1052,Rajasthan,Kota,Urban,Male,OBC,15,9,75000,71,4.9,Yes,Family Issues
STU01071,SCH1246,Maharashtra,Aurangabad,Urban,Male,General,16,10,150000,81,4.1,No,None
STU01072,SCH1240,Gujarat,Rajkot,Urban,Female,OBC,16,10,150000,79,6.1,No,None
STU01073,SCH1198,Maharashtra,Pune,Rural,Male,OBC,15,9,150000,79,3.2,No,None
STU01074,SCH1030,Rajasthan,Jodhpur,Urban,Male,OBC,13,8,75000,93,2.5,No,None
STU01075,SCH1226,Maharashtra,Aurangabad,Rural,Male,General,11,7,150000,76,5.4,No,None
STU01076,SCH1173,Madhya Pradesh,Gwalior,Semi-Urban,Female,General,6,1,75000,79,1.8,No,None
STU01077,SCH1066,Gujarat,Ahmedabad,Rural,Female,SC,11,7,75000,100,3.8,Yes,Family Issues
STU01078,SCH1215,Maharashtra,Nashik,Urban,Female,General,13,7,75000,100,5.2,No,None
STU01079,SCH1240,Gujarat,Surat,Rural,Male,SC,7,3,200000,74,1.4,No,None
STU01080,SCH1166,Gujarat,Surat,Rural,Female,SC,12,7,200000,89,0.9,No,None
STU01081,SCH1082,Gujarat,Ahmedabad,Semi-Urban,Female,OBC,10,5,100000,71,5.6,No,None
STU01082,SCH1135,Uttar Pradesh,Aligarh,Rural,Female,General,8,3,50000,67,4.6,Yes,Migration
STU01083,SCH1006,Gujarat,Rajkot,Rural,Male,OBC,7,2,150000,52,4.4,No,None
STU01084,SCH1146,Uttar Pradesh,Lucknow,Semi-Urban,Male,OBC,10,5,50000,94,1.4,No,None
STU01085,SCH1212,Maharashtra,Nashik,Rural,Male,SC,13,8,75000,58,2.7,Yes,Poverty
STU01086,SCH1103,Gujarat,Rajkot,Semi-Urban,Male,SC,13,8,75000,82,2.6,Yes,Family Issues
STU01087,SCH1225,Uttar Pradesh,Kanpur,Rural,Female,General,16,10,150000,61,1.6,Yes,Lack of Transport
STU01088,SCH1069,Gujarat,Vadodara,Semi-Urban,Female,OBC,6,1,150000,65,3.2,No,None
STU01089,SCH1027,Maharashtra,Nashik,Rural,Male,OBC,6,2,100000,84,1.4,No,None
STU01090,SCH1013,Gujarat,Surat,Rural,Male,OBC,7,2,150000,61,1.8,No,None
STU01091,SCH1127,Madhya Pradesh,Jabalpur,Semi-Urban,Male,OBC,14,9,50000,75,3.7,Yes,Migration
STU01092,SCH1169,Madhya Pradesh,Bhopal,Rural,Female,OBC,11,6,300000,78,6.2,No,None
STU01093,SCH1235,Madhya Pradesh,Gwalior,Semi-Urban,Male,General,14,9,300000,90,3.4,No,None
STU01094,SCH1031,Madhya Pradesh,Indore,Semi-Urban,Male,General,17,11,150000,68,0.4,No,None
STU01095,SCH1038,Gujarat,Surat,Urban,Female,OBC,8,3,50000,86,8.3,Yes,Child Labour
STU01096,SCH1139,Rajasthan,Jaipur,Urban,Female,OBC,13,7,75000,56,2.3,Yes,Lack of Interest
STU01097,SCH1167,Madhya Pradesh,Indore,Urban,Male,ST,7,3,150000,65,3.6,No,None
STU01098,SCH1244,Madhya Pradesh,Indore,Semi-Urban,Male,OBC,6,2,75000,88,2.6,No,None
STU01099,SCH1107,Rajasthan,Jaipur,Rural,Male,OBC,17,11,50000,80,4.5,Yes,Lack of Interest
STU01100,SCH1110,Uttar Pradesh,Lucknow,Urban,Female,ST,8,4,150000,95,1.9,No,None
STU01101,SCH1018,Uttar Pradesh,Aligarh,Rural,Male,ST,16,11,75000,77,6.0,Yes,Poverty
STU01102,SCH1136,Uttar Pradesh,Kanpur,Rural,Female,OBC,16,11,500000,76,4.9,No,None
STU01103,SCH1223,Gujarat,Surat,Urban,Male,SC,11,6,100000,77,4.6,No,None
STU01104,SCH1248,Uttar Pradesh,Kanpur,Urban,Female,General,12,7,75000,80,5.8,No,None
STU01105,SCH1101,Gujarat,Surat,Rural,Female,OBC,8,3,300000,65,4.3,No,None
STU01106,SCH1075,Maharashtra,Nashik,Rural,Female,OBC,7,2,200000,84,7.2,No,None
STU01107,SCH1232,Maharashtra,Aurangabad,Urban,Male,OBC,17,12,200000,57,1.3,Yes,Poverty
STU01108,SCH1143,Maharashtra,Nagpur,Rural,Female,SC,15,10,50000,86,2.6,Yes,Migration
STU01109,SCH1204,Maharashtra,Aurangabad,Urban,Male,ST,6,1,150000,80,4.7,No,None
STU01110,SCH1242,Rajasthan,Jodhpur,Rural,Male,OBC,13,7,150000,63,0.2,No,None
STU01111,SCH1036,Rajasthan,Jodhpur,Semi-Urban,Male,General,17,12,500000,90,4.3,No,None
STU01112,SCH1221,Maharashtra,Nagpur,Rural,Female,SC,16,11,500000,53,0.6,Yes,Poverty
STU01113,SCH1240,Maharashtra,Nashik,Rural,Female,OBC,10,6,500000,54,4.5,No,None
STU01114,SCH1119,Gujarat,Ahmedabad,Semi-Urban,Female,OBC,11,5,75000,56,3.8,Yes,Family Issues
STU01115,SCH1062,Rajasthan,Kota,Rural,Male,OBC,9,4,150000,67,2.9,No,None
STU01116,SCH1076,Uttar Pradesh,Aligarh,Rural,Female,SC,16,12,150000,68,0.2,Yes,Poor Academic Performance
STU01117,SCH1192,Maharashtra,Nashik,Rural,Male,OBC,16,10,100000,69,0.4,Yes,Family Issues
STU01118,SCH1130,Gujarat,Rajkot,Rural,Male,General,7,3,150000,74,4.2,Yes,Child Labour
STU01119,SCH1236,Rajasthan,Kota,Semi-Urban,Male,General,7,2,150000,100,4.1,No,None
STU01120,SCH1170,Rajasthan,Udaipur,Urban,Female,ST,10,5,100000,94,2.8,No,None
STU01121,SCH1061,Uttar Pradesh,Lucknow,Semi-Urban,Male,OBC,10,4,200000,90,4.2,No,None
STU01122,SCH1173,Madhya Pradesh,Jabalpur,Urban,Female,ST,18,12,75000,92,4.3,Yes,Poverty
STU01123,SCH1246,Madhya Pradesh,Jabalpur,Urban,Female,SC,10,4,50000,75,1.6,No,None
STU01124,SCH1127,Gujarat,Vadodara,Urban,Male,OBC,18,12,200000,91,5.5,No,None
STU01125,SCH1087,Madhya Pradesh,Jabalpur,Rural,Female,OBC,15,10,75000,68,6.9,Yes,Family Issues
STU01126,SCH1147,Rajasthan,Kota,Urban,Male,OBC,15,10,500000,82,3.4,No,None
STU01127,SCH1224,Madhya Pradesh,Indore,Urban,Male,OBC,16,10,75000,74,1.7,Yes,Poverty
STU01128,SCH1007,Uttar Pradesh,Kanpur,Rural,Male,OBC,18,12,50000,86,3.3,Yes,Lack of Transport
STU01129,SCH1097,Rajasthan,Jaipur,Rural,Male,OBC,13,8,200000,100,0.9,No,None
STU01130,SCH1154,Maharashtra,Aurangabad,Urban,Female,General,15,9,75000,73,6.9,Yes,Migration
STU01131,SCH1107,Uttar Pradesh,Kanpur,Semi-Urban,Male,OBC,15,11,150000,76,7.8,No,None
STU01132,SCH1196,Uttar Pradesh,Kanpur,Urban,Male,SC,10,5,200000,85,4.5,No,None
STU01133,SCH1057,Madhya Pradesh,Bhopal,Urban,Male,General,6,1,150000,75,5.4,No,None
STU01134,SCH1031,Gujarat,Surat,Rural,Female,OBC,8,3,300000,78,3.4,No,None
STU01135,SCH1250,Madhya Pradesh,Bhopal,Rural,Male,OBC,11,5,75000,89,5.6,Yes,Migration
STU01136,SCH1234,Madhya Pradesh,Bhopal,Rural,Female,OBC,6,2,75000,73,1.1,Yes,Migration
STU01137,SCH1075,Maharashtra,Pune,Rural,Female,General,7,3,300000,77,0.7,No,None
STU01138,SCH1221,Uttar Pradesh,Lucknow,Rural,Male,OBC,8,4,100000,68,1.3,Yes,Poverty
STU01139,SCH1131,Maharashtra,Nagpur,Urban,Female,SC,8,2,150000,82,4.9,No,None
STU01140,SCH1085,Maharashtra,Aurangabad,Rural,Male,OBC,15,10,150000,83,7.6,Yes,Lack of Interest
STU01141,SCH1174,Uttar Pradesh,Agra,Urban,Female,OBC,13,8,300000,72,3.0,No,None
STU01142,SCH1001,Maharashtra,Aurangabad,Rural,Female,SC,8,3,150000,76,3.9,Yes,Poverty
STU01143,SCH1226,Uttar Pradesh,Aligarh,Rural,Female,SC,18,12,150000,75,4.4,Yes,Poor Academic Performance
STU01144,SCH1020,Uttar Pradesh,Aligarh,Rural,Male,ST,7,2,100000,96,5.2,No,None
STU01145,SCH1049,Rajasthan,Jaipur,Semi-Urban,Female,General,10,4,100000,57,1.2,No,None
STU01146,SCH1173,Maharashtra,Pune,Rural,Female,OBC,8,3,100000,60,1.8,No,None
STU01147,SCH1114,Madhya Pradesh,Bhopal,Urban,Female,General,13,8,100000,54,5.3,No,None
STU01148,SCH1240,Madhya Pradesh,Indore,Rural,Male,ST,8,4,75000,65,8.0,Yes,Poverty
STU01149,SCH1109,Rajasthan,Udaipur,Urban,Male,SC,14,9,100000,73,1.5,No,None
STU01150,SCH1073,Rajasthan,Udaipur,Urban,Female,OBC,8,4,75000,67,4.1,Yes,Lack of Interest
STU01151,SCH1007,Uttar Pradesh,Kanpur,Rural,Female,General,13,7,150000,99,3.4,No,None
STU01152,SCH1116,Uttar Pradesh,Lucknow,Semi-Urban,Male,OBC,16,10,150000,93,4.8,No,None
STU01153,SCH1044,Madhya Pradesh,Indore,Rural,Female,OBC,16,10,300000,68,3.0,Yes,Health Issues
STU01154,SCH1194,Maharashtra,Nagpur,Semi-Urban,Male,OBC,7,2,200000,97,2.6,No,None
STU01155,SCH1124,Uttar Pradesh,Aligarh,Semi-Urban,Female,General,16,10,100000,77,1.0,No,None
STU01156,SCH1064,Madhya Pradesh,Indore,Semi-Urban,Male,SC,12,7,150000,62,6.7,No,None
STU01157,SCH1038,Rajasthan,Jaipur,Rural,Other,General,17,11,100000,100,0.2,No,None
STU01158,SCH1174,Madhya Pradesh,Bhopal,Rural,Female,General,10,5,100000,83,5.2,No,None
STU01159,SCH1185,Rajasthan,Kota,Rural,Male,OBC,16,12,50000,91,3.7,Yes,Family Issues
STU01160,SCH1135,Madhya Pradesh,Bhopal,Rural,Female,General,17,11,200000,91,0.2,Yes,Lack of Transport
STU01161,SCH1002,Maharashtra,Nashik,Semi-Urban,Female,OBC,12,8,50000,85,0.8,No,None
STU01162,SCH1249,Uttar Pradesh,Lucknow,Semi-Urban,Male,OBC,18,12,200000,55,2.7,Yes,Poverty
STU01163,SCH1236,Maharashtra,Nashik,Semi-Urban,Female,General,7,2,100000,77,3.0,No,None
STU01164,SCH1181,Uttar Pradesh,Aligarh,Semi-Urban,Female,SC,9,3,100000,100,4.2,No,None
STU01165,SCH1031,Uttar Pradesh,Kanpur,Rural,Female,OBC,18,12,150000,83,3.3,No,None
STU01166,SCH1137,Uttar Pradesh,Kanpur,Rural,Female,General,7,3,75000,100,0.2,Yes,Poverty
STU01167,SCH1232,Maharashtra,Nagpur,Rural,Female,OBC,10,6,150000,77,4.0,No,None
STU01168,SCH1083,Maharashtra,Nashik,Semi-Urban,Female,General,11,6,150000,63,1.3,No,None
STU01169,SCH1233,Rajasthan,Udaipur,Rural,Male,OBC,17,12,75000,85,1.5,Yes,Poor Academic Performance
STU01170,SCH1031,Uttar Pradesh,Agra,Semi-Urban,Female,OBC,17,12,75000,52,5.1,Yes,Lack of Interest
STU01171,SCH1125,Gujarat,Ahmedabad,Urban,Male,OBC,8,3,300000,72,5.2,No,None
STU01172,SCH1084,Rajasthan,Jaipur,Rural,Female,General,16,12,75000,71,1.2,Yes,Poverty
STU01173,SCH1065,Maharashtra,Aurangabad,Rural,Female,General,18,12,300000,68,2.9,Yes,Family Issues
STU01174,SCH1231,Rajasthan,Kota,Urban,Male,OBC,13,8,50000,100,1.1,No,None
STU01175,SCH1159,Rajasthan,Kota,Rural,Female,General,7,3,75000,57,7.9,Yes,Family Issues
STU01176,SCH1226,Uttar Pradesh,Kanpur,Urban,Male,OBC,16,10,500000,95,4.4,No,None
STU01177,SCH1242,Gujarat,Vadodara,Urban,Female,OBC,12,8,50000,59,1.7,Yes,Poverty
STU01178,SCH1194,Rajasthan,Jaipur,Rural,Female,General,11,7,200000,44,5.7,Yes,Migration
STU01179,SCH1183,Madhya Pradesh,Bhopal,Rural,Female,SC,12,7,75000,100,0.2,Yes,Poverty
STU01180,SCH1142,Maharashtra,Pune,Urban,Female,OBC,13,8,100000,49,3.8,No,None
STU01181,SCH1131,Uttar Pradesh,Agra,Rural,Male,OBC,14,9,200000,78,3.9,No,None
STU01182,SCH1014,Madhya Pradesh,Indore,Urban,Male,OBC,9,4,150000,97,5.1,No,None
STU01183,SCH1211,Madhya Pradesh,Jabalpur,Semi-Urban,Male,General,15,10,50000,49,2.5,Yes,Poverty
STU01184,SCH1053,Gujarat,Ahmedabad,Rural,Male,OBC,14,10,75000,89,5.6,Yes,Migration
STU01185,SCH1046,Gujarat,Ahmedabad,Urban,Female,ST,14,9,150000,72,2.9,No,None
STU01186,SCH1054,Madhya Pradesh,Gwalior,Urban,Female,General,12,7,150000,53,6.1,No,None
STU01187,SCH1185,Rajasthan,Jodhpur,Urban,Male,General,17,12,200000,95,0.4,No,None
STU01188,SCH1203,Uttar Pradesh,Agra,Rural,Female,ST,16,10,150000,65,6.3,Yes,Migration
STU01189,SCH1014,Rajasthan,Udaipur,Urban,Female,SC,18,12,150000,82,0.2,Yes,Migration
STU01190,SCH1042,Uttar Pradesh,Kanpur,Rural,Female,General,8,4,300000,84,6.2,No,None
STU01191,SCH1194,Madhya Pradesh,Bhopal,Rural,Male,OBC,14,8,150000,87,8.9,No,None
STU01192,SCH1185,Madhya Pradesh,Indore,Urban,Female,General,17,12,50000,77,0.9,Yes,Health Issues
STU01193,SCH1050,Maharashtra,Nashik,Rural,Female,OBC,14,9,50000,49,3.3,Yes,Lack of Transport
STU01194,SCH1098,Uttar Pradesh,Kanpur,Semi-Urban,Male,SC,15,9,200000,96,2.9,No,None
STU01195,SCH1208,Uttar Pradesh,Aligarh,Rural,Male,SC,11,7,100000,57,4.0,Yes,Migration
STU01196,SCH1114,Uttar Pradesh,Agra,Rural,Male,General,10,6,75000,60,4.6,Yes,Poverty
STU01197,SCH1173,Madhya Pradesh,Indore,Rural,Male,OBC,17,12,75000,83,4.5,Yes,Child Labour
STU01198,SCH1034,Maharashtra,Nashik,Urban,Male,SC,6,2,200000,100,3.1,No,None
STU01199,SCH1245,Gujarat,Rajkot,Urban,Male,OBC,15,10,150000,84,0.6,No,None
STU01200,SCH1119,Maharashtra,Aurangabad,Rural,Male,OBC,18,12,50000,98,0.5,Yes,Migration
STU01201,SCH1097,Rajasthan,Jaipur,Rural,Female,SC,7,2,500000,96,4.9,No,None
STU01202,SCH1117,Uttar Pradesh,Aligarh,Urban,Female,ST,15,9,200000,76,5.4,No,None
STU01203,SCH1213,Gujarat,Vadodara,Rural,Male,SC,17,12,75000,73,4.7,Yes,Family Issues
STU01204,SCH1085,Gujarat,Ahmedabad,Semi-Urban,Male,SC,14,8,200000,76,4.4,No,None
STU01205,SCH1103,Gujarat,Ahmedabad,Rural,Male,SC,15,10,300000,73,0.5,Yes,Migration
STU01206,SCH1140,Maharashtra,Aurangabad,Rural,Male,General,13,8,100000,100,0.6,No,None
STU01207,SCH1117,Rajasthan,Jaipur,Semi-Urban,Female,OBC,7,3,100000,79,0.2,No,None
STU01208,SCH1046,Gujarat,Surat,Urban,Male,OBC,13,8,200000,68,3.5,No,None
STU01209,SCH1204,Uttar Pradesh,Lucknow,Urban,Female,General,8,2,100000,65,7.1,No,None
STU01210,SCH1060,Uttar Pradesh,Lucknow,Rural,Female,General,13,8,150000,86,4.8,No,None
STU01211,SCH1019,Rajasthan,Kota,Rural,Female,SC,7,3,50000,53,9.6,Yes,Poverty
STU01212,SCH1133,Rajasthan,Jodhpur,Rural,Male,ST,17,12,100000,93,2.6,No,None
STU01213,SCH1180,Maharashtra,Nashik,Urban,Male,OBC,16,11,75000,89,4.3,Yes,Health Issues
STU01214,SCH1109,Uttar Pradesh,Lucknow,Urban,Female,SC,13,7,200000,100,0.4,No,None
STU01215,SCH1145,Uttar Pradesh,Kanpur,Rural,Male,OBC,17,12,100000,98,3.3,No,None
STU01216,SCH1040,Rajasthan,Kota,Semi-Urban,Male,General,16,12,150000,55,7.2,Yes,Migration
STU01217,SCH1041,Rajasthan,Kota,Rural,Female,OBC,9,5,500000,60,0.2,No,None
STU01218,SCH1249,Rajasthan,Kota,Rural,Male,OBC,12,6,75000,66,2.2,Yes,Health Issues
STU01219,SCH1243,Uttar Pradesh,Agra,Urban,Female,OBC,6,1,100000,72,5.1,No,None
STU01220,SCH1192,Rajasthan,Jaipur,Urban,Male,OBC,17,11,50000,72,0.2,Yes,Poor Academic Performance
STU01221,SCH1182,Gujarat,Surat,Urban,Female,OBC,12,8,300000,100,0.2,No,None
STU01222,SCH1015,Rajasthan,Udaipur,Urban,Female,OBC,18,12,150000,64,3.2,No,None
STU01223,SCH1096,Uttar Pradesh,Kanpur,Rural,Female,SC,7,3,150000,70,8.3,Yes,Poor Academic Performance
STU01224,SCH1206,Rajasthan,Udaipur,Urban,Male,General,18,12,200000,88,5.1,No,None
STU01225,SCH1090,Gujarat,Ahmedabad,Urban,Female,OBC,15,10,200000,85,6.6,No,None
STU01226,SCH1120,Maharashtra,Nagpur,Rural,Female,SC,15,10,150000,73,2.1,Yes,Poverty
STU01227,SCH1079,Gujarat,Surat,Urban,Male,SC,14,8,150000,63,1.6,No,None
STU01228,SCH1158,Rajasthan,Jaipur,Urban,Female,SC,16,11,300000,79,3.5,No,None
STU01229,SCH1210,Uttar Pradesh,Lucknow,Urban,Male,General,9,4,150000,67,6.1,No,None
STU01230,SCH1081,Rajasthan,Udaipur,Rural,Male,General,10,5,150000,93,0.2,No,None
STU01231,SCH1013,Gujarat,Vadodara,Urban,Male,OBC,11,7,150000,81,7.1,No,None
STU01232,SCH1001,Gujarat,Ahmedabad,Urban,Female,SC,9,5,50000,82,1.1,No,None
STU01233,SCH1053,Uttar Pradesh,Lucknow,Urban,Female,General,15,10,100000,86,5.1,No,None
STU01234,SCH1027,Madhya Pradesh,Jabalpur,Rural,Female,General,13,8,200000,100,5.2,No,None
STU01235,SCH1146,Uttar Pradesh,Lucknow,Urban,Male,SC,18,12,300000,67,1.5,No,None
STU01236,SCH1066,Maharashtra,Pune,Rural,Male,SC,12,6,75000,64,5.3,Yes,Poverty
STU01237,SCH1250,Rajasthan,Jaipur,Rural,Female,ST,7,3,300000,99,3.2,No,None
STU01238,SCH1028,Uttar Pradesh,Lucknow,Urban,Female,General,15,11,75000,87,0.2,Yes,Poverty
STU01239,SCH1227,Uttar Pradesh,Aligarh,Rural,Female,OBC,7,2,300000,60,3.8,No,None
STU01240,SCH1121,Maharashtra,Nagpur,Rural,Other,OBC,17,11,500000,70,3.2,Yes,Poverty
STU01241,SCH1185,Rajasthan,Jodhpur,Urban,Male,OBC,6,1,150000,100,0.2,No,None
STU01242,SCH1248,Uttar Pradesh,Aligarh,Rural,Male,SC,6,2,100000,58,0.7,Yes,Child Labour
STU01243,SCH1205,Uttar Pradesh,Agra,Semi-Urban,Female,General,13,7,50000,88,0.2,No,None
STU01244,SCH1156,Uttar Pradesh,Aligarh,Rural,Female,OBC,10,6,500000,82,0.2,No,None
STU01245,SCH1091,Madhya Pradesh,Bhopal,Urban,Female,General,11,7,150000,87,4.7,No,None
STU01246,SCH1157,Maharashtra,Nagpur,Urban,Male,ST,12,7,75000,82,4.6,Yes,Lack of Transport
STU01247,SCH1116,Gujarat,Rajkot,Urban,Female,SC,8,3,200000,58,4.4,No,None
STU01248,SCH1230,Rajasthan,Jaipur,Urban,Female,General,10,4,100000,63,5.3,No,None
STU01249,SCH1235,Madhya Pradesh,Jabalpur,Rural,Female,OBC,10,6,300000,60,4.6,No,None
STU01250,SCH1116,Maharashtra,Nashik,Rural,Male,ST,18,12,150000,90,3.2,Yes,Health Issues
STU01251,SCH1085,Uttar Pradesh,Agra,Semi-Urban,Female,SC,8,3,200000,75,1.6,No,None
STU01252,SCH1197,Uttar Pradesh,Aligarh,Rural,Female,OBC,9,3,75000,43,6.8,Yes,Migration
STU01253,SCH1107,Rajasthan,Jodhpur,Rural,Female,SC,16,11,75000,52,6.0,Yes,Family Issues
STU01254,SCH1077,Madhya Pradesh,Jabalpur,Rural,Female,SC,13,9,200000,81,4.4,No,None
